,initial_set,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.9,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.9,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,diversity,_merge,sampling_type
568,random_sample_2400_points_seed_456.pkl,2400,-0.0386482051797479,-0.0204124145231931,-0.0207771303363242,-0.0240595726545041,-0.0532368377049918,-0.0565192800231717,-0.0568839958363028,-0.0388029476732636,-0.0204124145231931,-0.0207802251861945,-0.0240905211532072,-0.05351537419332,-0.0568256701603327,-0.0571934808233341,-4553392.877070613,both,random_sampling
569,random_sample_2400_points_seed_5678.pkl,2400,-0.0385892576164645,-0.0204124145231931,-0.0207759513850585,-0.0240477831418474,-0.0531307320910817,-0.0564025638478705,-0.056766100709736,-0.0387348856124487,-0.0204124145231931,-0.0207788639449782,-0.0240769087410442,-0.0533928624838532,-0.0566909072799192,-0.0570573567017043,-4559647.075069671,both,random_sampling
570,random_sample_2400_points_seed_789.pkl,2400,-0.0385989995993563,-0.0204124145231931,-0.0207761462247164,-0.0240497315384258,-0.0531482676602869,-0.0564218529739963,-0.0567855846755195,-0.0387569752698469,-0.0204124145231931,-0.0207793057381262,-0.0240813266725239,-0.0534326238671699,-0.0567346448015676,-0.0571015360165007,-4546624.078524737,both,random_sampling
571,random_sample_2400_points_seed_9101.pkl,2400,-0.038555121061736,-0.0204124145231931,-0.020775268653964,-0.0240409558309017,-0.0530692862925702,-0.056334973469508,-0.0566978276002788,-0.0387589636506867,-0.0204124145231931,-0.020779345505743,-0.0240817243486918,-0.0534362029526815,-0.0567385817956304,-0.0571055127781802,-4573698.596107713,both,random_sampling
572,random_sample_2500_points_seed_1.pkl,2500,-0.0378708331853421,-0.02,-0.0203574166637068,-0.0235741666370684,-0.0521674997336159,-0.0553842497069775,-0.0557416663706843,-0.0380059739762068,-0.0199999999999999,-0.0203601194795241,-0.0236011947952413,-0.0524107531571722,-0.0556518284728894,-0.0560119479524136,-4980169.915160411,both,random_sampling
573,random_sample_2500_points_seed_1213.pkl,2500,-0.0378751764442586,-0.02,-0.0203575035288851,-0.0235750352888517,-0.0521753175996655,-0.0553928493596321,-0.0557503528885173,-0.0380305564203894,-0.0199999999999999,-0.0203606111284077,-0.0236061112840779,-0.052455001556701,-0.0557005017123711,-0.0560611128407789,-4959524.092387275,both,random_sampling
574,random_sample_2500_points_seed_123.pkl,2500,-0.037785510254888,-0.02,-0.0203557102050977,-0.0235571020509776,-0.0520139184587985,-0.0552153103046783,-0.0555710205097761,-0.0380559209263109,-0.0199999999999999,-0.0203611184185262,-0.0236111841852621,-0.0525006576673597,-0.0557507234340957,-0.0561118418526219,-4977643.470449382,both,random_sampling
575,random_sample_2500_points_seed_1234.pkl,2500,-0.037893957060672,-0.02,-0.0203578791412134,-0.0235787914121344,-0.0522091227092097,-0.0554300349801307,-0.0557879141213441,-0.0379475835178741,-0.0199999999999999,-0.0203589516703574,-0.0235895167035748,-0.0523056503321733,-0.0555362153653907,-0.0558951670357482,-4963308.45597209,both,random_sampling
576,random_sample_2500_points_seed_1415.pkl,2500,-0.037780219119812,-0.02,-0.0203556043823962,-0.0235560438239624,-0.0520043944156617,-0.0552048338572279,-0.0555604382396241,-0.0379793121764517,-0.0199999999999999,-0.020359586243529,-0.0235958624352903,-0.0523627619176131,-0.0555990381093744,-0.0559586243529034,-4949993.91788292,both,random_sampling
577,random_sample_2500_points_seed_42.pkl,2500,-0.0378572655851413,-0.02,-0.0203571453117028,-0.0235714531170282,-0.0521430780532543,-0.0553573858585798,-0.0557145311702826,-0.0379734074768037,-0.0199999999999999,-0.020359468149536,-0.0235946814953607,-0.0523521334582467,-0.0555873468040714,-0.0559468149536074,-4967492.792254388,both,random_sampling
578,random_sample_2500_points_seed_456.pkl,2500,-0.0378840393123112,-0.02,-0.0203576807862462,-0.0235768078624622,-0.0521912707621602,-0.0554103978383762,-0.0557680786246224,-0.0380041584483857,-0.0199999999999999,-0.0203600831689677,-0.0236008316896771,-0.0524074852070943,-0.0556482337278038,-0.0560083168967715,-4953452.984917985,both,random_sampling
579,random_sample_2500_points_seed_5678.pkl,2500,-0.0378008284499063,-0.02,-0.0203560165689981,-0.0235601656899812,-0.0520414912098314,-0.0552456403308145,-0.0556016568998126,-0.03796496566508,-0.0199999999999999,-0.0203592993133016,-0.023592993133016,-0.0523369381971441,-0.0555706320168585,-0.0559299313301601,-4953603.344148323,both,random_sampling
580,random_sample_2500_points_seed_789.pkl,2500,-0.0378092169454923,-0.02,-0.0203561843389098,-0.0235618433890984,-0.0520565905018862,-0.0552622495520748,-0.0556184338909847,-0.0379728875588101,-0.0199999999999999,-0.0203594577511762,-0.023594577511762,-0.0523511976058582,-0.055586317366444,-0.0559457751176202,-4947806.880311499,both,random_sampling
581,random_sample_2500_points_seed_9101.pkl,2500,-0.0377704832266057,-0.02,-0.0203554096645321,-0.0235540966453211,-0.0519868698078903,-0.0551855567886794,-0.0555409664532115,-0.0379755808315512,-0.0199999999999999,-0.020359511616631,-0.0235951161663102,-0.0523560454967922,-0.0555916500464714,-0.0559511616631024,-4975861.165958882,both,random_sampling
582,random_sample_2600_points_seed_1.pkl,2600,-0.0371262106354371,-0.0196116135138184,-0.0199619054562507,-0.0231145329381421,-0.0511378883327321,-0.0542905158146234,-0.0546408077570558,-0.0372545748569113,-0.0196116135138184,-0.0199644727406802,-0.0231402057824369,-0.0513689439313856,-0.0545446769731423,-0.0548975362000042,-5394985.696028561,both,random_sampling
583,random_sample_2600_points_seed_1213.pkl,2600,-0.037116959202374,-0.0196116135138184,-0.0199617204275895,-0.0231126826515295,-0.0511212357532186,-0.0542721979771586,-0.0546223048909297,-0.0372719643111881,-0.0196116135138184,-0.0199648205297658,-0.0231436836732923,-0.0514002449490839,-0.0545791080926105,-0.0549323151085579,-5377327.617163757,both,random_sampling
584,random_sample_2600_points_seed_123.pkl,2600,-0.0370453337829485,-0.0196116135138184,-0.019960287919201,-0.0230983575676444,-0.0509923099982526,-0.054130379646696,-0.0544790540520786,-0.0373113728033055,-0.0196116135138184,-0.0199656086996081,-0.0231515653717158,-0.0514711802348951,-0.0546571369070028,-0.0550111320927925,-5398338.321342335,both,random_sampling
585,random_sample_2600_points_seed_1234.pkl,2600,-0.0371484579472442,-0.0196116135138184,-0.0199623504024869,-0.0231189824005035,-0.0511779334939848,-0.0543345654920015,-0.05468530238067,-0.0372158061384243,-0.0196116135138184,-0.0199636973663105,-0.0231324520387395,-0.0512991602381091,-0.0544679149105381,-0.0548199987630303,-5375184.440244431,both,random_sampling
586,random_sample_2600_points_seed_1415.pkl,2600,-0.0370578839460981,-0.0196116135138184,-0.019960538922464,-0.0231008676002743,-0.0510149002919219,-0.0541552289697322,-0.0545041543783778,-0.0372353721373977,-0.0196116135138184,-0.0199640886862899,-0.0231363652385342,-0.0513343790362612,-0.0545066555885055,-0.0548591307609771,-5364948.122352518,both,random_sampling
587,random_sample_2600_points_seed_42.pkl,2600,-0.0371062052170703,-0.0196116135138184,-0.0199615053478834,-0.0231105318544688,-0.0511018785796719,-0.0542509050862573,-0.0546007969203223,-0.0372311102862794,-0.0196116135138184,-0.0199640034492676,-0.0231355128683106,-0.0513267077042482,-0.0544982171232912,-0.0548506070587404,-5382905.52944542,both,random_sampling
588,random_sample_2600_points_seed_456.pkl,2600,-0.0371448648522055,-0.0196116135138184,-0.0199622785405861,-0.0231182637814958,-0.0511714659229152,-0.0543274511638248,-0.0546781161905926,-0.0372658257419052,-0.0196116135138184,-0.0199646977583801,-0.0231424559594357,-0.0513891955243747,-0.0545669537254303,-0.0549200379699921,-5361660.2963046245,both,random_sampling
589,random_sample_2600_points_seed_5678.pkl,2600,-0.037079034853648,-0.0196116135138184,-0.019960961940615,-0.0231050977817843,-0.0510529719255118,-0.0541971077666811,-0.0545464561934777,-0.0372403286683242,-0.0196116135138184,-0.0199641878169085,-0.0231373565447195,-0.0513433007919288,-0.0545164695197399,-0.05486904382283,-5369234.069069813,both,random_sampling
590,random_sample_2600_points_seed_789.pkl,2600,-0.0370951065352134,-0.0196116135138184,-0.0199612833742463,-0.0231083121180974,-0.0510819009523295,-0.0542289296961806,-0.0545785995566085,-0.0372374373366708,-0.0196116135138184,-0.0199641299902754,-0.0231367782783888,-0.0513380963949527,-0.0545107446830662,-0.0548632611595232,-5362278.775275814,both,random_sampling
591,random_sample_2600_points_seed_9101.pkl,2600,-0.0370612135386691,-0.0196116135138184,-0.0199606055143154,-0.0231015335187885,-0.0510208935585497,-0.0541618215630228,-0.0545108135635198,-0.0372458485486825,-0.0196116135138184,-0.0199642982145156,-0.0231384605207912,-0.0513532365765738,-0.0545273988828494,-0.0548800835835466,-5393479.578799941,both,random_sampling
592,random_sample_2700_points_seed_1.pkl,2700,-0.0364376726243996,-0.0192450089729875,-0.0195888622460157,-0.0226835417032699,-0.0501918035455293,-0.0532864830027835,-0.0536303362758117,-0.0365508863141955,-0.0192450089729875,-0.0195911265198116,-0.0227061844412291,-0.0503955881871619,-0.0535106461085794,-0.0538567636554035,-5828031.310497685,both,random_sampling
593,random_sample_2700_points_seed_1213.pkl,2700,-0.0364196526236792,-0.0192450089729875,-0.0195885018460013,-0.0226799377031258,-0.0501593675442326,-0.0532508034013571,-0.0535942962743709,-0.0365684931357446,-0.0192450089729875,-0.0195914786562426,-0.0227097058055389,-0.0504272804659504,-0.0535455076152466,-0.0538919772985018,-5808111.796638657,both,random_sampling
594,random_sample_2700_points_seed_123.pkl,2700,-0.0363494919805869,-0.0192450089729875,-0.0195870986331395,-0.0226659055745074,-0.0500330783866665,-0.0531118853280344,-0.0534539749881863,-0.0366037212741923,-0.0192450089729875,-0.0195921832190116,-0.0227167514332284,-0.0504906911151561,-0.0536152593293729,-0.053962433575397,-5832726.970446523,both,random_sampling
595,random_sample_2700_points_seed_1234.pkl,2700,-0.0364677775345728,-0.0192450089729875,-0.0195894643442192,-0.0226895626853045,-0.0502459923838411,-0.0533460907249264,-0.0536905460961581,-0.0365266915851374,-0.0192450089729875,-0.0195906426252305,-0.0227013454954175,-0.0503520376748573,-0.0534627405450443,-0.0538083741972873,-5808820.907249695,both,random_sampling
596,random_sample_2700_points_seed_1415.pkl,2700,-0.0363743249415279,-0.0192450089729875,-0.0195875952923583,-0.0226708721666956,-0.0500777777163602,-0.0531610545906975,-0.0535036409100683,-0.0365468120063879,-0.0192450089729875,-0.0195910450336555,-0.0227053695796676,-0.0503882544331082,-0.0535025789791203,-0.0538486150397883,-5793952.788418849,both,random_sampling
597,random_sample_2700_points_seed_42.pkl,2700,-0.0364016879124409,-0.0192450089729875,-0.0195881425517765,-0.0226763447608782,-0.0501270310640036,-0.0532152332731052,-0.0535583668518942,-0.0365374574751455,-0.0192450089729875,-0.0195908579430306,-0.0227034986734191,-0.0503714162768719,-0.0534840570072603,-0.0538299059773035,-5813116.660237944,both,random_sampling
598,random_sample_2700_points_seed_456.pkl,2700,-0.0364285137654513,-0.0192450089729875,-0.0195886790688368,-0.0226817099314802,-0.0501753175994223,-0.0532683484620658,-0.0536120185579151,-0.0365741515258196,-0.0192450089729875,-0.0195915918240441,-0.0227108374835539,-0.0504374655680853,-0.0535567112275951,-0.0539032940786517,-5793814.299082687,both,random_sampling
599,random_sample_2700_points_seed_5678.pkl,2700,-0.0363838341254341,-0.0192450089729875,-0.0195877854760364,-0.0226727740034768,-0.0500948942473914,-0.0531798827748318,-0.0535226592778808,-0.0365502206411468,-0.0192450089729875,-0.0195911132063507,-0.0227060513066193,-0.0503943899756743,-0.0535093280759429,-0.0538554323093061,-5801960.391608423,both,random_sampling
600,random_sample_2700_points_seed_789.pkl,2700,-0.0363993394388164,-0.0192450089729875,-0.0195880955823041,-0.0226758750661533,-0.0501228038114796,-0.0532105832953288,-0.0535536699046454,-0.0365387399007472,-0.0192450089729875,-0.0195908835915427,-0.0227037551585394,-0.050373724642955,-0.0534865962099517,-0.0538324708285069,-5798895.2663936,both,random_sampling
601,random_sample_2700_points_seed_9101.pkl,2700,-0.036375346317373,-0.0192450089729875,-0.0195876157198752,-0.0226710764418646,-0.0500796161928814,-0.0531630769148708,-0.0535056836617585,-0.0365422813257765,-0.0192450089729875,-0.0195909544200433,-0.0227044634435453,-0.0503800992080076,-0.0534936082315096,-0.0538395536785654,-5832006.682130684,both,random_sampling
602,random_sample_2800_points_seed_1.pkl,2800,-0.0357797554605081,-0.0188982236504613,-0.0192358542866622,-0.0222745300124707,-0.0492849809085455,-0.0523236566343539,-0.0526612872705549,-0.0358862379367442,-0.0188982236504613,-0.019237983936187,-0.0222958265077179,-0.0494766493657705,-0.0525344919373014,-0.052874252223027,-6279579.326423696,both,random_sampling
603,random_sample_2800_points_seed_1213.pkl,2800,-0.0357690618046434,-0.0188982236504613,-0.019235640413545,-0.0222723912812977,-0.049265732327989,-0.0523024831957417,-0.0526398999588254,-0.0358964293671042,-0.0188982236504613,-0.0192381877647942,-0.0222978647937899,-0.0494949939404185,-0.0525546709694142,-0.052894635083747,-6258793.828542934,both,random_sampling
604,random_sample_2800_points_seed_123.pkl,2800,-0.035693922908646,-0.0188982236504613,-0.019234137635625,-0.0222573635020982,-0.0491304823151937,-0.052153708181667,-0.0524896221668306,-0.0359608524161708,-0.0188982236504613,-0.0192394762257755,-0.0223107494036032,-0.0496109554287383,-0.052682228606566,-0.0530234811818802,-6277806.019017858,both,random_sampling
605,random_sample_2800_points_seed_1234.pkl,2800,-0.0358044535710752,-0.0188982236504613,-0.0192363482488736,-0.0222794696345841,-0.0493294375075663,-0.0523725588932768,-0.0527106834916891,-0.0358720439840661,-0.0188982236504613,-0.0192377000571334,-0.0222929877171823,-0.0494511002509499,-0.0525063879109988,-0.0528458643176709,-6254182.727316782,both,random_sampling
606,random_sample_2800_points_seed_1415.pkl,2800,-0.0357300375246511,-0.0188982236504613,-0.0192348599279451,-0.0222645864252993,-0.049195488624003,-0.0522252151213571,-0.0525618513988409,-0.035893534900441,-0.0188982236504613,-0.0192381298754609,-0.0222972859004573,-0.0494897839004248,-0.0525489399254211,-0.0528888461504207,-6235079.282675445,both,random_sampling
607,random_sample_2800_points_seed_42.pkl,2800,-0.0357403947513352,-0.0188982236504613,-0.0192350670724788,-0.0222666578706361,-0.0492141316320344,-0.0522457224301917,-0.0525825658522091,-0.0358843200991537,-0.0188982236504613,-0.0192379455794352,-0.0222954429401998,-0.0494731972581075,-0.0525306946188722,-0.052870416547846,-6257137.987652748,both,random_sampling
608,random_sample_2800_points_seed_456.pkl,2800,-0.0357549145344121,-0.0188982236504613,-0.0192353574681403,-0.0222695618272515,-0.0492402672415728,-0.052274471600684,-0.052611605418363,-0.0359137054705228,-0.0188982236504613,-0.0192385332868625,-0.0223013200144736,-0.0495260909265721,-0.0525888776541832,-0.0529291872905844,-6239508.465309426,both,random_sampling
609,random_sample_2800_points_seed_5678.pkl,2800,-0.0357116738537388,-0.0188982236504613,-0.0192344926545269,-0.0222609136911168,-0.0491624340163607,-0.0521888550529507,-0.0525251240570162,-0.0358868102785652,-0.0188982236504613,-0.0192379953830234,-0.0222959409760821,-0.0494776795810483,-0.0525356251741069,-0.052875396906669,-6256367.212968335,both,random_sampling
610,random_sample_2800_points_seed_789.pkl,2800,-0.0357367745018623,-0.0188982236504613,-0.0192349946674893,-0.0222659338207415,-0.0492076151829831,-0.0522385543362352,-0.0525753253532633,-0.0358777501319986,-0.0188982236504613,-0.0192378141800921,-0.0222941289467688,-0.0494613713172284,-0.0525176860839051,-0.0528572766135358,-6247121.386995323,both,random_sampling
611,random_sample_2800_points_seed_9101.pkl,2800,-0.0357143395590549,-0.0188982236504613,-0.0192345459686332,-0.02226144683218,-0.0491672322859299,-0.0521941331494767,-0.0525304554676486,-0.0358949004920616,-0.0188982236504613,-0.0192381571872933,-0.0222975590187814,-0.0494922419653419,-0.0525516437968299,-0.0528915773336619,-6271373.480025693,both,random_sampling
612,random_sample_2900_points_seed_1.pkl,2900,-0.0351644880007568,-0.0185695338177051,-0.0189014329013662,-0.0218885246543155,-0.0484404513471981,-0.0514275431001474,-0.0517594421838085,-0.0352606682545836,-0.0185695338177051,-0.0189033565064427,-0.0219077607050808,-0.0486135758040863,-0.0516179800027244,-0.051951802691462,-6747664.147032578,both,random_sampling
613,random_sample_2900_points_seed_1213.pkl,2900,-0.0351526609925619,-0.0185695338177051,-0.0189011963612023,-0.0218861592526765,-0.0484191627324473,-0.0514041256239216,-0.0517357881674187,-0.0352691498240085,-0.0185695338177051,-0.0189035261378312,-0.0219094570189658,-0.0486288426290512,-0.0516347735101858,-0.0519687658303118,-6716760.565929391,both,random_sampling
614,random_sample_2900_points_seed_123.pkl,2900,-0.0350657503242973,-0.0185695338177051,-0.018899458147837,-0.0218687771190236,-0.0482627235295711,-0.0512320425007577,-0.0515619668308895,-0.0353424670448043,-0.0185695338177051,-0.0189049924822471,-0.021924120463125,-0.0487608136264836,-0.0517799416073615,-0.0521154002719034,-6739921.932050579,both,random_sampling
615,random_sample_2900_points_seed_1234.pkl,2900,-0.0351587178573107,-0.0185695338177051,-0.0189013174984973,-0.0218873706256262,-0.0484300650889951,-0.0514161182161241,-0.0517479018969162,-0.0352464586842641,-0.0185695338177051,-0.0189030723150363,-0.0219049187910169,-0.0485879985775114,-0.051589845053492,-0.0519233835508232,-6709985.715406636,both,random_sampling
