initial_set,sampling_type,diversity,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_1
IDS_top20_urban_400_points_probabilistic_400_size_seed_456.pkl,convenience_sampling_urban_based,-142488.75615187836,400,-0.1141572243302015,-0.05,-0.0501283144486604,-0.051283144486604,-0.0628314448660403,-0.1783144486604031,-0.0625447497720757,-0.05,-0.0500250894995441,-0.0502508949954415,-0.0525089499544151,-0.0750894995441515,-0.1057126737658659,-0.05,-0.0501114253475317,-0.0511142534753173,-0.0611425347531731,-0.1614253475317318,-2108.048938312916,-0.05,-4.265997876625833,-42.20997876625831,-421.6497876625832,-4216.047876625833
IDS_top20_urban_400_points_probabilistic_400_size_seed_5678.pkl,convenience_sampling_urban_based,-143860.95107516003,400,-0.105796568833045,-0.05,-0.050111593137666,-0.0511159313766609,-0.061159313766609,-0.1615931376660901,-0.062746860054291,-0.05,-0.0500254937201085,-0.0502549372010858,-0.0525493720108582,-0.0754937201085821,-0.1050037163091846,-0.05,-0.0501100074326183,-0.0511000743261836,-0.0610007432618369,-0.1600074326183692,-2588.1928468415945,-0.05,-5.226285693683191,-51.812856936831885,-517.678569368319,-5176.33569368319
IDS_top20_urban_400_points_probabilistic_400_size_seed_789.pkl,convenience_sampling_urban_based,-142168.23688032583,400,-0.1144343611897224,-0.05,-0.0501288687223794,-0.0512886872237944,-0.0628868722379445,-0.1788687223794448,-0.0631893640705031,-0.05,-0.050026378728141,-0.05026378728141,-0.0526378728141006,-0.0763787281410063,-0.1074730545160805,-0.05,-0.0501149461090321,-0.0511494610903216,-0.0614946109032161,-0.1649461090321611,-2301.700718159522,-0.05,-4.653301436319043,-46.08301436319043,-460.3801436319044,-4603.3514363190425
IDS_top20_urban_400_points_probabilistic_400_size_seed_9101.pkl,convenience_sampling_urban_based,-142013.7994667227,400,-0.1068756300044888,-0.05,-0.0501137512600089,-0.0511375126000897,-0.0613751260008977,-0.1637512600089777,-0.062610770957944,-0.05,-0.0500252215419158,-0.0502522154191588,-0.0525221541915888,-0.075221541915888,-0.1050921235547366,-0.05,-0.0501101842471094,-0.0511018424710947,-0.0610184247109473,-0.1601842471094733,-2561.5069566527286,-0.05,-5.172913913305458,-51.27913913305456,-512.3413913305458,-5122.963913305459
IDS_top20_urban_500_points_probabilistic_500_size_seed_1.pkl,convenience_sampling_urban_based,-223070.846602484,500,-0.0980200234583388,-0.0447213595499957,-0.0448279568778124,-0.0457873328281626,-0.0553810923316644,-0.1513186873666818,-0.0563276794477916,-0.0447213595499957,-0.0447445721897913,-0.0449534859479517,-0.0470426235295549,-0.0679339993455874,-0.0986058469601027,-0.0447213595499957,-0.044829128524816,-0.0457990492981979,-0.0554982570320171,-0.1524903343702097,-2564.2586806779395,-0.0447213595499957,-5.173149278186774,-51.32900054591777,-512.8875132232278,-5128.472639996329
IDS_top20_urban_500_points_probabilistic_500_size_seed_1213.pkl,convenience_sampling_urban_based,-222347.43792198543,500,-0.1005658421406538,-0.0447213595499957,-0.0448330485151771,-0.0458382492018089,-0.0558902560681274,-0.1564103247313118,-0.0568401681313385,-0.0447213595499957,-0.0447455971671584,-0.0449637357216226,-0.0471451212662643,-0.0689589767126813,-0.0958322690639953,-0.0447213595499957,-0.0448235813690237,-0.0457435777402757,-0.0549435414527957,-0.1469431785779948,-2539.694141759737,-0.0447213595499957,-5.124020200350369,-50.83770976755372,-507.97460543958726,-5079.343562159924
IDS_top20_urban_500_points_probabilistic_500_size_seed_123.pkl,convenience_sampling_urban_based,-222310.5471762264,500,-0.0972923301272103,-0.0447213595499957,-0.0448265014911502,-0.04577277896154,-0.0552355536654387,-0.1498633007044249,-0.0563276794477916,-0.0447213595499957,-0.0447445721897913,-0.0449534859479517,-0.0470426235295549,-0.0679339993455874,-0.0951205254199612,-0.0447213595499957,-0.0448221578817357,-0.0457293428673951,-0.0548011927239888,-0.1455196912899266,-2180.260096004982,-0.0447213595499957,-4.405152108840859,-43.64902885245863,-436.0877962886364,-4360.475470650415
IDS_top20_urban_500_points_probabilistic_500_size_seed_1234.pkl,convenience_sampling_urban_based,-222862.97848062165,500,-0.0982546655424811,-0.0447213595499957,-0.0448284261619807,-0.0457920256698455,-0.0554280207484928,-0.1517879715349665,-0.0559770128306315,-0.0447213595499957,-0.044743870856557,-0.0449464726156085,-0.0469724902061229,-0.0672326661112673,-0.0948070274873786,-0.0447213595499957,-0.0448215308858705,-0.0457230729087434,-0.0547384931374723,-0.1448926954247614,-2262.413128253774,-0.0447213595499957,-4.569458173338443,-45.29208949743447,-452.51840273839474,-4524.781535147998
IDS_top20_urban_500_points_probabilistic_500_size_seed_1415.pkl,convenience_sampling_urban_based,-223767.1413910831,500,-0.0978185274965494,-0.0447213595499957,-0.0448275538858888,-0.0457833029089268,-0.0553407931393065,-0.150915695443103,-0.0559300566539393,-0.0447213595499957,-0.0447437769442036,-0.0449455334920746,-0.0469630989707844,-0.0671387537578828,-0.0965811713082714,-0.0447213595499957,-0.0448250791735123,-0.0457585557851613,-0.0550933219016509,-0.1484409830665471,-2220.1825026782058,-0.0447213595499957,-4.484996922187307,-44.4474769859231,-444.072277623281,-4440.320283996862
IDS_top20_urban_500_points_probabilistic_500_size_seed_42.pkl,convenience_sampling_urban_based,-223264.19012479423,500,-0.0980710399811123,-0.0447213595499957,-0.044828058910858,-0.0457883531586181,-0.0553912956362191,-0.1514207204122288,-0.0575757713903689,-0.0447213595499957,-0.0447470683736765,-0.0449784477868032,-0.0472922419180704,-0.070430183230742,-0.0961382797183148,-0.0447213595499957,-0.0448241933903324,-0.0457496979533621,-0.0550047435836596,-0.1475551998866338,-2482.661039092101,-0.0447213595499957,-5.009953995015096,-49.697047714201,-496.56798490606,-4965.277356824652
IDS_top20_urban_500_points_probabilistic_500_size_seed_456.pkl,convenience_sampling_urban_based,-222116.96183802132,500,-0.0992459004324786,-0.0447213595499957,-0.0448304086317607,-0.0458118503676454,-0.0556262677264923,-0.1537704413149614,-0.055838387700708,-0.0447213595499957,-0.0447435936062972,-0.04494370011301,-0.0469447651801382,-0.0669554158514202,-0.094820468330056,-0.0447213595499957,-0.0448215577675559,-0.045723341725597,-0.0547411813060078,-0.1449195771101163,-2261.307959864483,-0.0447213595499957,-4.5672478365598606,-45.26998612964864,-452.2973690605364,-4522.571198369415
IDS_top20_urban_500_points_probabilistic_500_size_seed_5678.pkl,convenience_sampling_urban_based,-224033.628060087,500,-0.0943586122269011,-0.0447213595499957,-0.0448206340553496,-0.0457141046035339,-0.0546488100853768,-0.1439958649038064,-0.0560247310250716,-0.0447213595499957,-0.0447439662929459,-0.0449474269794973,-0.0469820338450109,-0.0673281025001475,-0.0930650044774032,-0.0447213595499957,-0.0448180468398506,-0.0456882324485439,-0.0543900885354772,-0.1414086494048108,-2490.19965369426,-0.0447213595499957,-5.025031224219415,-49.84782000624418,-498.0757078264919,-4980.354586028969
IDS_top20_urban_500_points_probabilistic_500_size_seed_789.pkl,convenience_sampling_urban_based,-222316.2994000161,500,-0.0999899765248978,-0.0447213595499957,-0.0448318967839456,-0.0458267318894938,-0.0557750829449762,-0.1552585934997998,-0.0564352922804106,-0.0447213595499957,-0.0447447874154566,-0.044955638204604,-0.0470641460960787,-0.0681492250108255,-0.0960611163820082,-0.0447213595499957,-0.0448240390636598,-0.045748154686636,-0.0549893109163982,-0.1474008732140208,-2301.694800520496,-0.0447213595499957,-4.648021517871886,-46.0777229427689,-460.37473719173903,-4603.344879681441
IDS_top20_urban_500_points_probabilistic_500_size_seed_9101.pkl,convenience_sampling_urban_based,-223294.95073561315,500,-0.0960448274396368,-0.0447213595499957,-0.044824006485775,-0.0457478289077886,-0.054986053127924,-0.1473682953292779,-0.0562234484616128,-0.0447213595499957,-0.044744363727819,-0.0449514013282281,-0.0470217773323192,-0.0677255373732299,-0.0951906491864455,-0.0447213595499957,-0.0448222981292686,-0.0457307453427247,-0.0548152174772857,-0.1456599388228952,-2345.576369814385,-0.0447213595499957,-4.735784656459666,-46.95535432864669,-469.1510510505169,-4691.10801826922
IDS_top20_urban_600_points_probabilistic_600_size_seed_1.pkl,convenience_sampling_urban_based,-321911.5202438288,600,-0.0906180373216943,-0.0408248290463863,-0.0409244154629369,-0.0418206932118924,-0.0507834707014479,-0.1404112455970024,-0.0515098310535426,-0.0408248290463863,-0.0408461990504006,-0.0410385290865294,-0.0429618294478175,-0.0621948330606989,-0.090110151488094,-0.0408248290463863,-0.0409233996912697,-0.0418105354952204,-0.0506818935347278,-0.1393954739298017,-2561.6768189787604,-0.0408248290463863,-5.164096817345815,-51.27354471204066,-512.3680236589892,-5123.312813128474
IDS_top20_urban_600_points_probabilistic_600_size_seed_1213.pkl,convenience_sampling_urban_based,-319383.16204917966,600,-0.090237385246521,-0.0408248290463863,-0.0409236541587865,-0.041813080170389,-0.0507073402864132,-0.1396499414466558,-0.0517242686476618,-0.0408248290463863,-0.0408466279255888,-0.0410428178384118,-0.0430047169666414,-0.0626237082489373,-0.0868815799985924,-0.0408248290463863,-0.0409169425482907,-0.0417459640654304,-0.0500361792368275,-0.1329383309507986,-2395.063051666602,-0.0408248290463863,-4.830869282721498,-47.941269365797496,-479.0452701965576,-4790.085278504159
IDS_top20_urban_600_points_probabilistic_600_size_seed_123.pkl,convenience_sampling_urban_based,-320273.5503650361,600,-0.088105290492062,-0.0408248290463863,-0.0409193899692776,-0.0417704382752998,-0.0502809213355214,-0.1353857519377378,-0.0513091869635903,-0.0408248290463863,-0.0408457977622207,-0.0410345162047303,-0.0429217006298271,-0.0617935448807944,-0.0866334490089792,-0.0408248290463863,-0.0409164462863114,-0.0417410014456381,-0.0499865530389048,-0.132442068971572,-2079.8773963910035,-0.0408248290463863,-4.2004979721703,-41.637556260285535,-416.0081391414378,-4159.713967952961
IDS_top20_urban_600_points_probabilistic_600_size_seed_1234.pkl,convenience_sampling_urban_based,-321413.1231054716,600,-0.0895923819439375,-0.0408248290463863,-0.0409223641521814,-0.0418001801043373,-0.0505783396258965,-0.1383599348414888,-0.0512325966982791,-0.0408248290463863,-0.04084564458169,-0.0410329843994241,-0.0429063825767648,-0.061640364350172,-0.0874708725707193,-0.0408248290463863,-0.0409181211334349,-0.0417577499168729,-0.0501540377512529,-0.1341169160950523,-2262.402350069596,-0.0408248290463863,-4.565547879527484,-45.28805533385737,-452.5131298771562,-4524.7638753101455
IDS_top20_urban_600_points_probabilistic_600_size_seed_1415.pkl,convenience_sampling_urban_based,-321463.6555146627,600,-0.0905132153013578,-0.0408248290463863,-0.0409242058188962,-0.0418185967714857,-0.0507625062973806,-0.1402016015563293,-0.0512325966982791,-0.0408248290463863,-0.04084564458169,-0.0410329843994241,-0.0429063825767648,-0.061640364350172,-0.0871931287619684,-0.0408248290463863,-0.0409175656458174,-0.0417521950406979,-0.0500984889895027,-0.1335614284775506,-2285.123350111239,-0.0408248290463863,-4.610989879610772,-45.74247533469023,-457.0573298854849,-4570.2058753934325
IDS_top20_urban_600_points_probabilistic_600_size_seed_42.pkl,convenience_sampling_urban_based,-322768.4157753044,600,-0.0908493587656869,-0.0408248290463863,-0.0409248781058249,-0.0418253196407723,-0.0508297349902464,-0.1408738884849875,-0.0526832795208155,-0.0408248290463863,-0.0408485459473351,-0.0410619980558748,-0.0431965191412721,-0.0645417299952447,-0.0889391212067995,-0.0408248290463863,-0.0409210576307071,-0.0417871148895945,-0.0504476874784689,-0.1370534133672127,-2482.6469612166657,-0.0408248290463863,-5.006037101821626,-49.69294755679877,-496.5620521065703,-4965.253097604285
IDS_top20_urban_600_points_probabilistic_600_size_seed_456.pkl,convenience_sampling_urban_based,-319522.88555732893,600,-0.0894023694110958,-0.0408248290463863,-0.0409219841271157,-0.0417963798536804,-0.0505403371193282,-0.1379799097758054,-0.0508461724377281,-0.0408248290463863,-0.0408448717331689,-0.0410252559142131,-0.0428290977246546,-0.06086751582907,-0.0866148818294144,-0.0408248290463863,-0.0409164091519523,-0.0417406301020468,-0.0499828396029919,-0.1324049346124425,-2108.028755970149,-0.0408248290463863,-4.256800691328592,-42.20058345186845,-421.638411057267,-4216.016687111252
IDS_top20_urban_600_points_probabilistic_600_size_seed_5678.pkl,convenience_sampling_urban_based,-322360.51888835954,600,-0.0859024581795543,-0.0408248290463863,-0.0409149843046526,-0.0417263816290496,-0.0498403548730199,-0.1309800873127223,-0.0511580247642301,-0.0408248290463863,-0.0408454954378219,-0.0410314929607431,-0.042891468189955,-0.061491220482074,-0.0851435221784866,-0.0408248290463863,-0.0409134664326505,-0.0417112029090283,-0.0496885676728063,-0.1294622153105869,-2490.191856560047,-0.0408248290463863,-5.021126892508388,-49.8438454636664,-498.07103117524656,-4980.342888291048
IDS_top20_urban_600_points_probabilistic_600_size_seed_789.pkl,convenience_sampling_urban_based,-319985.5328628474,600,-0.0912046734779437,-0.0408248290463863,-0.0409255887352494,-0.0418324259350174,-0.0509007979326978,-0.1415845179095012,-0.0515098310535426,-0.0408248290463863,-0.0408461990504006,-0.0410385290865294,-0.0429618294478175,-0.0621948330606989,-0.0871588424826601,-0.0408248290463863,-0.0409174970732588,-0.0417515093151117,-0.050091631733641,-0.1334928559189339,-2168.469699106689,-0.0408248290463863,-4.377682577601672,-43.409402314599234,-433.726599684575,-4336.898573384331
IDS_top20_urban_600_points_probabilistic_600_size_seed_9101.pkl,convenience_sampling_urban_based,-321398.0818077976,600,-0.0878685141496022,-0.0408248290463863,-0.0409189164165927,-0.0417657027484506,-0.0502335660670294,-0.1349121992528181,-0.0514279682343013,-0.0408248290463863,-0.0408460353247621,-0.0410368918301446,-0.0429454568839693,-0.0620311074222164,-0.0871767270997675,-0.0408248290463863,-0.040917532842493,-0.0417518670074539,-0.0500952086570625,-0.1335286251531487,-2345.5628474181617,-0.0408248290463863,-4.731868874224617,-46.95126528082869,-469.1452293468696,-4691.084870007278
IDS_top20_urban_700_points_probabilistic_700_size_seed_1.pkl,convenience_sampling_urban_based,-438008.929655876,700,-0.0842701612922597,-0.0377964473009227,-0.0378893947289053,-0.0387259215807494,-0.0470911900991901,-0.1307438752835967,-0.0477163970041897,-0.0377964473009227,-0.0378162872003292,-0.037994846294988,-0.0397804372415761,-0.0576363467074568,-0.0835704204477122,-0.0377964473009227,-0.0378879952472163,-0.0387119267638585,-0.0469512419302806,-0.1293443935945018,-2463.8777451001392,-0.0377964473009227,-4.965476344606599,-49.31459542035768,-492.8057861778686,-4927.717693752977
IDS_top20_urban_700_points_probabilistic_700_size_seed_1213.pkl,convenience_sampling_urban_based,-437142.01663681486,700,-0.0826095573738666,-0.0377964473009227,-0.0378860735210686,-0.0386927095023816,-0.0467590693155115,-0.1274226674468105,-0.0481437148079358,-0.0377964473009227,-0.0378171418359367,-0.0380033926510629,-0.0398659008023253,-0.0584909823149489,-0.0809014671435652,-0.0377964473009227,-0.037882657340608,-0.0386585476977755,-0.0464174512694512,-0.1240064869862078,-2395.058266768288,-0.0377964473009227,-4.827837387942897,-47.93820585372067,-479.0418905114984,-4790.078737089276
IDS_top20_urban_700_points_probabilistic_700_size_seed_123.pkl,convenience_sampling_urban_based,-435248.7327994965,700,-0.0805659559664987,-0.0377964473009227,-0.0378819863182538,-0.0386518374742342,-0.0463503490340379,-0.1233354646320748,-0.0474321677868077,-0.0377964473009227,-0.0378157187418944,-0.0379891617106404,-0.0397235913980997,-0.0570678882726927,-0.0804906857487131,-0.0377964473009227,-0.0378818357778183,-0.0386503320698785,-0.0463352949904808,-0.1231849241965034,-2079.872183679234,-0.0377964473009227,-4.197465221764788,-41.63448419193959,-416.00467389368754,-4159.706570911168
IDS_top20_urban_700_points_probabilistic_700_size_seed_1234.pkl,convenience_sampling_urban_based,-437226.5293784999,700,-0.0819678380919159,-0.0377964473009227,-0.0378847900825047,-0.0386798751167425,-0.0466307254591213,-0.1261392288829091,-0.0472864550235646,-0.0377964473009227,-0.037815427316368,-0.0379862474553755,-0.0396944488454511,-0.0567764627462066,-0.0803058771058972,-0.0377964473009227,-0.0378814661605326,-0.0386466358970222,-0.0462983332619176,-0.1228153069108717,-2262.393678243217,-0.0377964473009227,-4.562508210892756,-45.284914083219256,-452.5089728064843,-4524.749560039135
IDS_top20_urban_700_points_probabilistic_700_size_seed_1415.pkl,convenience_sampling_urban_based,-437828.28502550337,700,-0.0832473553475755,-0.0377964473009227,-0.037887349117016,-0.0387054654618557,-0.0468866289102532,-0.1286982633942284,-0.0472864550235646,-0.0377964473009227,-0.037815427316368,-0.0379862474553755,-0.0396944488454511,-0.0567764627462066,-0.0819282757200454,-0.0377964473009227,-0.0378847109577609,-0.0386790838693051,-0.0466228129847472,-0.1260601041391681,-2220.167891637734,-0.0377964473009227,-4.478056637681789,-44.44039835110959,-444.0638154853876,-4440.297986828169
IDS_top20_urban_700_points_probabilistic_700_size_seed_42.pkl,convenience_sampling_urban_based,-438379.16021379456,700,-0.08370885290121,-0.0377964473009227,-0.0378882721121233,-0.0387146954129284,-0.0469789284209801,-0.1296212585014973,-0.0485475382758615,-0.0377964473009227,-0.0378179494828725,-0.0380114691204215,-0.0399466654959104,-0.0592986292508003,-0.0817445535249321,-0.0377964473009227,-0.0378843435133707,-0.0386754094254029,-0.0465860685457246,-0.1256926597489416,-2482.645103636079,-0.0377964473009227,-5.003011061678479,-49.689942591076495,-496.55925788505664,-4965.252410824858
IDS_top20_urban_700_points_probabilistic_700_size_seed_456.pkl,convenience_sampling_urban_based,-435340.9933100902,700,-0.0821729178109553,-0.0377964473009227,-0.0378852002419427,-0.0386839767111233,-0.0466717414029292,-0.1265493883209879,-0.0470960612640746,-0.0377964473009227,-0.037815046528849,-0.0379824395801857,-0.0396563700935531,-0.0563956752272266,-0.0802873637606462,-0.0377964473009227,-0.0378814291338421,-0.0386462656301171,-0.0462946305928674,-0.1227782802203697,-1880.2302345703056,-0.0377964473009227,-3.798181323546932,-37.641645209761016,-376.0762840719018,-3760.42267269331
