initial_set,sampling_type,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_0.99,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_0.99,pop_risk_states_1
sample_state_combined_county_id_10ppc_900_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,874,-0.06741970816316596,-0.03382550457458692,-0.033892692981764075,-0.0344973886463585,-0.04054434529230273,-0.10034202767997344,-0.10101391175174501,-0.04095772349465492,-0.03382550457458692,-0.03383976901242705,-0.033968148952988275,-0.035251948358600516,-0.047947298036321556,-0.048089942414722926,-0.07012379063110585,-0.03382550457458692,-0.03389810114669996,-0.0345514702957173,-0.04108516178589071,-0.10569611096649442,-0.1064220766876248,-4304.392544154156,-0.033825504574586926,-8.64254294187375,-86.12099987756622,-860.9055692344909,-8522.664088430747,-8608.751262803738
sample_state_combined_county_id_5ppc_1000_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,830,-0.0686529797675565,-0.03471050672503116,-0.03477839167111621,-0.03538935618588167,-0.04149900133353623,-0.10191660334923133,-0.10259545281008182,-0.042167346435561706,-0.03471050672503116,-0.03472542040445223,-0.03485964351924177,-0.03620187466713727,-0.04947504935188164,-0.049624186146092264,-0.0718085691146717,-0.03471050672503116,-0.034784702849810445,-0.035452467972823976,-0.04213011920295927,-0.10816467025651942,-0.10890663150431223,-4304.393043952587,-0.03471050672503116,-8.643427173616754,-86.12187717564227,-860.9063771958972,-8522.66421072953,-8608.751377398446
sample_state_combined_county_id_10ppc_1000_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,969,-0.06406271741083862,-0.03212462831016178,-0.032188504488363134,-0.03276339009217531,-0.03851224613029715,-0.09536204472950191,-0.09600080651151544,-0.038782076028316514,-0.03212462831016178,-0.03213794320559808,-0.032257777264524876,-0.033456117853792725,-0.045306374792108146,-0.04543952374647124,-0.06459302451133672,-0.03212462831016178,-0.03218956510256413,-0.03277399623418528,-0.038618307550396774,-0.09641205278848818,-0.09706142071251167,-4304.391451534891,-0.03212462831016178,-8.640843282123322,-86.11931116644176,-860.9039900096261,-8522.663591903338,-8608.750778441468
sample_state_combined_county_id_5ppc_900_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,772,-0.0716310259812338,-0.03599078753743472,-0.036062068014322324,-0.036703592306310706,-0.04311883522619454,-0.1065584596561569,-0.10727126442503288,-0.04365148575894151,-0.03599078753743472,-0.036006108933877734,-0.03614400150186486,-0.03752292718173608,-0.051158970016018164,-0.0513121839804483,-0.07355368261026538,-0.035990787537434725,-0.036065913327580384,-0.03674204543889134,-0.04350336655200086,-0.11036531978163942,-0.11111657768309603,-4304.393871016094,-0.035990787537434725,-8.644706547994545,-86.12314839210856,-860.9075668332486,-8522.664593640078,-8608.751751244648
sample_state_combined_county_id_5ppc_200_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,190,-0.15042300285185975,-0.07254762501100115,-0.07270337576668287,-0.07410513256781834,-0.08812270057917287,-0.22674087313590116,-0.22829838069271832,-0.08757173883796698,-0.07254762501100116,-0.07257767323865509,-0.07284810728754046,-0.07555244777639433,-0.10229537038839354,-0.10259585266493283,-0.1491023042456903,-0.07254762501100116,-0.07270073436947053,-0.07407871859569494,-0.087858560857939,-0.22412588989568566,-0.22565698348037944,-4304.417697430526,-0.07254762501100116,-8.68123792462203,-86.1594506211213,-860.9415775861139,-8522.675944239929,-8608.76284723604
sample_state_combined_county_id_10ppc_1100_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,1070,-0.05981734726658769,-0.030570892025787156,-0.03062938493626876,-0.031155821130603167,-0.03642018307394726,-0.08847887340257221,-0.08906380250738821,-0.03695822316829303,-0.030570892025787152,-0.030583666688072164,-0.03069863864863727,-0.03184835825428833,-0.04321780768794878,-0.0433455543107989,-0.0613986523760947,-0.030570892025787152,-0.030632547546487768,-0.031187447232793312,-0.03673644409584866,-0.0916098575193961,-0.09222641272640225,-4304.390430076588,-0.030570892025787156,-8.63929061039491,-86.11776807571704,-860.9025427289384,-8522.663092077459,-8608.75028926115
sample_state_combined_county_id_5ppc_600_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,585,-0.08320860773161538,-0.041344911529736156,-0.04142863892213991,-0.04218218545377374,-0.049717650770112,-0.12423503000945701,-0.1250723039334946,-0.04997478958100947,-0.041344911529736156,-0.0413621712858387,-0.041517509090761615,-0.04307088713999081,-0.058432070071257336,-0.058604667632282795,-0.08355035219435691,-0.041344911529736156,-0.041429322411065395,-0.04218902034302857,-0.049785999662660306,-0.12491168404568524,-0.12575579285897764,-4304.3974180783225,-0.041344911529736156,-8.650057057863318,-86.12846637486557,-860.912559544888,-8522.666369781778,-8608.753491245112
sample_state_combined_county_id_10ppc_400_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,383,-0.10332596729522012,-0.0510976130307596,-0.05120206973928853,-0.05214218011604882,-0.061543283883651705,-0.15450975447439144,-0.15555432155968066,-0.061795345386615644,-0.0510976130307596,-0.05111900849547131,-0.05131156767787672,-0.05323715950193081,-0.07227912309535457,-0.07249307774247168,-0.10909147583512602,-0.0510976130307596,-0.05121360075636834,-0.05225749028684694,-0.06269638559163289,-0.16592546138340514,-0.16708533863949246,-4304.403740489077,-0.0510976130307596,-8.659802898782853,-86.1381504705517,-860.92162618824,-8522.669330507602,-8608.756383365124
sample_state_combined_county_id_10ppc_1100_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,1076,-0.06021733020627515,-0.030485538042484613,-0.030545001626812198,-0.031080173885760426,-0.03643189647524272,-0.08935448652678987,-0.08994912237006567,-0.036821226362667714,-0.030485538042484613,-0.030498209419124976,-0.030612251808888276,-0.03175267570652124,-0.043030200916447145,-0.04315691468285081,-0.06149732928790308,-0.030485538042484616,-0.03054756162497545,-0.031105773867392984,-0.03668789629156831,-0.09188888470841317,-0.09250912053332154,-4304.39037516352,-0.030485538042484613,-8.63920531729344,-86.11768333055204,-860.9024634631379,-8522.663066996487,-8608.750264788996
sample_state_combined_county_id_10ppc_500_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,478,-0.09446613936494727,-0.045738935374634825,-0.04583638978261545,-0.04671347945444107,-0.05548437617269732,-0.14221879927545347,-0.1431933433552597,-0.055331111531538836,-0.04573893537463482,-0.045758119726948626,-0.0459307788977729,-0.04765737060601563,-0.06473144416530477,-0.06492328768844285,-0.09345783858216707,-0.04573893537463483,-0.04583437318104989,-0.046693313438785466,-0.05528271601614128,-0.14022236372554864,-0.1411767417896993,-4304.400302365387,-0.045738935374634825,-8.654448062234659,-86.13283020397486,-860.916651621377,-8522.667774526799,-8608.754865795398
sample_state_combined_county_id_10ppc_900_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,879,-0.06773290455139304,-0.03372916286774424,-0.03379717035111154,-0.03440923770141721,-0.040529911204473995,-0.10105657140136887,-0.10173664623504185,-0.04072171158690664,-0.03372916286774424,-0.03374314796518256,-0.03386901384212748,-0.03512767261157672,-0.0475744093316858,-0.047714260306069047,-0.06996931583385554,-0.03372916286774424,-0.03380164317367647,-0.03445396592706647,-0.040977193460966496,-0.10548466574064463,-0.10620946879996686,-4304.3924743799325,-0.03372916286774423,-8.642446653301874,-86.12090406720905,-860.9054782062807,-8522.664044692658,-8608.751219596998
sample_state_combined_county_id_5ppc_1100_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,885,-0.06643674485276718,-0.033614632272640714,-0.03368027649780097,-0.03427107452424323,-0.040179054788666006,-0.09860241518129112,-0.09925885743289364,-0.04085444136083301,-0.033614632272640714,-0.0336291118908171,-0.03375942845440456,-0.035062594090279176,-0.04794945426726146,-0.048094250449025294,-0.0686595182913588,-0.033614632272640714,-0.03368472204467815,-0.03431552999301507,-0.040623609476384326,-0.1030035065897025,-0.10370440431007685,-4304.392340943014,-0.033614632272640714,-8.642332084894122,-86.12078915848745,-860.9053598944208,-8522.663892727538,-8608.751067253752
sample_state_combined_county_id_5ppc_300_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,285,-0.11883880669803792,-0.05923488777590923,-0.059354095613753495,-0.0604269661543518,-0.07115567156033498,-0.177250647241724,-0.1784427256201666,-0.07154819391541145,-0.059234887775909226,-0.05925951438818824,-0.05948115389869927,-0.06169754900380968,-0.08361523393212361,-0.08386150005491365,-0.12281989631850254,-0.059234887775909226,-0.05936205779299442,-0.0605065879467611,-0.0719518894844279,-0.18513320469024394,-0.18640490486109582,-4304.4090891258775,-0.05923488777590923,-8.667934596252113,-86.14623197253793,-860.9292057353963,-8522.671946279217,-8608.758943363979
sample_state_combined_county_id_5ppc_500_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,490,-0.08998399884184516,-0.045175395145262566,-0.04526501235265573,-0.04607156721919422,-0.05413711588457909,-0.13389643046449612,-0.13479260253842779,-0.05456434049008119,-0.04517539514526256,-0.0451941730359522,-0.045363174052158936,-0.04705318421422629,-0.06376550692800342,-0.0639532858348998,-0.09186804024238926,-0.04517539514526257,-0.04526878043545682,-0.046109248047205106,-0.05451392416468791,-0.1376268324375734,-0.13856068533951593,-4304.399912088951,-0.045175395145262566,-8.653884868532872,-86.13227012902138,-860.9161227339063,-8522.66755404888,-8608.754648782755
sample_state_combined_county_id_5ppc_200_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,190,-0.1471701611586868,-0.07254762501100115,-0.07269687008329653,-0.07404007573395487,-0.08747213224053829,-0.22030024658341874,-0.22179269730637247,-0.08767161804365133,-0.07254762501100116,-0.07257787299706644,-0.07285010487165416,-0.07557242361753119,-0.1024931312156485,-0.1027956110763015,-0.16260274026934968,-0.07254762501100116,-0.07272773524151785,-0.07434872731616812,-0.09055864806267086,-0.2508567532225312,-0.25265785552769815,-4304.417697430526,-0.07254762501100116,-8.68123792462203,-86.1594506211213,-860.9415775861139,-8522.675944239929,-8608.76284723604
sample_state_combined_county_id_10ppc_600_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,570,-0.08412799558855222,-0.04188539082916955,-0.041969876038688306,-0.042730242924357204,-0.050333911781046084,-0.12552574825274723,-0.1263706003479349,-0.05056411770729896,-0.04188539082916955,-0.0419027482829258,-0.042058965366732134,-0.04362113620479542,-0.05906927004786579,-0.059242844585428375,-0.08982827450904543,-0.04188539082916955,-0.041981276596529296,-0.042844248502767066,-0.05147396756514472,-0.13681230051532378,-0.13777115818892127,-4304.397814060465,-0.04188539082916955,-8.65059724816844,-86.1290039642219,-860.9130711247564,-8522.666624156709,-8608.7537427301
sample_state_combined_county_id_5ppc_100_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,90,-0.2192917214309472,-0.10540925533894596,-0.10563702027112998,-0.10768690466078598,-0.1281857485573462,-0.3308965382011084,-0.33317418752294836,-0.127240226919466,-0.10540925533894596,-0.10545291728210701,-0.10584587477055638,-0.10977544965504996,-0.14863457906837557,-0.14907119849998596,-0.2316049612888011,-0.10540925533894598,-0.10566164675084569,-0.10793316945794307,-0.13064839652891702,-0.3552767531196591,-0.3578006672386562,-4304.4389383404605,-0.10540925533894599,-8.714076313509189,-86.19207983704136,-860.9721150723632,-8522.68579684388,-8608.77246742558
sample_state_combined_county_id_5ppc_800_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,715,-0.07431720820909306,-0.03739787960033829,-0.0374717182575558,-0.03813626617251338,-0.04478174532208924,-0.11049815024567272,-0.11123653681784781,-0.04526303810291887,-0.03739787960033829,-0.037413609917343445,-0.0375551827703899,-0.03897091130085441,-0.05297089343544785,-0.05312819660549946,-0.07602853883958427,-0.03739787960033829,-0.03747514091881678,-0.0381704927851232,-0.045124011448187486,-0.11388658489404532,-0.11465919807883025,-4304.394793226262,-0.03739787960033829,-8.646112670293663,-86.12454578653357,-860.9088769489327,-8522.665040665992,-8608.752188572924
sample_state_combined_county_id_5ppc_700_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,665,-0.07698235622440083,-0.038778336716474064,-0.03885474475548992,-0.0395424171066326,-0.04641914061805942,-0.11442229534216906,-0.1151863757323276,-0.046813540299025874,-0.038778336716474064,-0.03879440712363916,-0.0389390407881251,-0.040385377432984426,-0.054688039809926654,-0.05484874388157769,-0.07803960405405098,-0.03877833671647406,-0.03885685925114922,-0.0395635620632256,-0.04663059018398945,-0.11651564604487637,-0.1173008713916279,-4304.39571934168,-0.038778336716474064,-8.6474922187264,-86.12591715681575,-860.9101665377092,-8522.665521526545,-8608.752660346641
sample_state_combined_county_id_10ppc_700_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,675,-0.07707845720201796,-0.03849001794597505,-0.03856719482448713,-0.039261786731095906,-0.046207705797183626,-0.11489512767294001,-0.11566689645806089,-0.0464619394072695,-0.03849001794597505,-0.03850596178889764,-0.03864945637520093,-0.04008440223823394,-0.05427442243933806,-0.054433860868563944,-0.07922349802291952,-0.03849001794597505,-0.03857148490612894,-0.03930468754751394,-0.04663671396136394,-0.1191423084983251,-0.11995697809986398,-4304.395568050073,-0.03849001794597506,-8.647204174010229,-86.12563157858852,-860.9099056243713,-8522.665504521558,-8608.7526460822
sample_state_combined_county_id_5ppc_1000_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,830,-0.06928207300166767,-0.03471050672503116,-0.03477964985758443,-0.035401938050563894,-0.04162481998035847,-0.10316220795277145,-0.10385363927830416,-0.04231903219749017,-0.03471050672503116,-0.034725723775976075,-0.034862677234480346,-0.036232211819522964,-0.04977538716049999,-0.04992755766994918,-0.07306255244150218,-0.03471050672503116,-0.034787210816464104,-0.03547754763936059,-0.042380915868325375,-0.11064755724364381,-0.11141459815797322,-4304.393043952587,-0.03471050672503116,-8.643427173616754,-86.12187717564227,-860.9063771958972,-8522.66421072953,-8608.751377398446
sample_state_combined_county_id_5ppc_1000_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,830,-0.06792779503710389,-0.03471050672503116,-0.03477694130165531,-0.03537485249127262,-0.04135396438744571,-0.10048073758293516,-0.10114508334917661,-0.042167346435561706,-0.03471050672503116,-0.03472542040445223,-0.03485964351924177,-0.03620187466713727,-0.04947504935188164,-0.049624186146092264,-0.07235096264257083,-0.03471050672503116,-0.034785787636866246,-0.03546331584338196,-0.0422385979085391,-0.10923860944175971,-0.10999141856011051,-4304.393043952587,-0.03471050672503116,-8.643427173616754,-86.12187717564227,-860.9063771958972,-8522.66421072953,-8608.751377398446
sample_state_combined_county_id_5ppc_400_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,385,-0.10418518650054179,-0.050964719143762556,-0.051071160078476105,-0.05202912849089814,-0.0616088126151184,-0.15634124451018544,-0.15740565385732103,-0.061564221110403945,-0.05096471914376255,-0.05098591814769583,-0.05117670918309538,-0.05308461953709084,-0.07195173303771252,-0.07216372307704533,-0.1023577015736654,-0.050964719143762556,-0.05106750510862236,-0.05199257879236061,-0.061243315629743125,-0.1527228243549702,-0.15375068400356826,-4304.403683451327,-0.05096471914376255,-8.659670156608131,-86.13801909378745,-860.9215084655806,-8522.66934780887,-8608.756402183511
sample_state_combined_county_id_5ppc_300_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,285,-0.12860623024210166,-0.05923488777590923,-0.05937363046084162,-0.06062231462523308,-0.07310915626914773,-0.19659014585897028,-0.19797757270829414,-0.07150684581500094,-0.059234887775909226,-0.05925943169198741,-0.059480326936691065,-0.06168927938372758,-0.08353336469331084,-0.08377880385409267,-0.11824706422686865,-0.059234887775909226,-0.05935291212881116,-0.06041513130492842,-0.07103732306610111,-0.17607899714880887,-0.17725924067782806,-4304.4090891258775,-0.05923488777590923,-8.667934596252113,-86.14623197253793,-860.9292057353963,-8522.671946279217,-8608.758943363979
sample_state_combined_county_id_5ppc_700_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,665,-0.07705066729289536,-0.038778336716474064,-0.0388548813776269,-0.039543783328002485,-0.046432802831758324,-0.11455755125778821,-0.11532299786931664,-0.04684401252664874,-0.038778336716474064,-0.038794468068094404,-0.038939650232677564,-0.040391471878509,-0.054748374820619936,-0.05490968833682343,-0.07975482277614535,-0.03877833671647406,-0.038860289688593404,-0.03959786643766749,-0.04697363392840832,-0.1199117791146232,-0.1207313088358166,-4304.39571934168,-0.038778336716474064,-8.6474922187264,-86.12591715681575,-860.9101665377092,-8522.665521526545,-8608.752660346641
sample_state_combined_county_id_10ppc_100_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,90,-228.39607394608117,-0.10540925533894596,-0.5619905847204304,-4.67122254915379,-45.76354219348739,-452.1209253430086,-456.68673863682346,-0.12740367610013908,-0.10540925533894596,-0.10545324418046835,-0.10584914375416983,-0.10980813949118459,-0.14895820844610835,-0.14939809686133224,-552.0019234784465,-0.10540925533894598,-1.2092022837851613,-11.143339539801097,-110.48471209996048,-1092.860507417092,-1103.8984377015543,-4304.4389383404605,-0.10540925533894599,-8.714076313509189,-86.19207983704136,-860.9721150723632,-8522.68579684388,-8608.77246742558
sample_state_combined_county_id_10ppc_200_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,176,-0.1514591388255601,-0.07537783614444091,-0.07552999874980315,-0.07689946219806329,-0.09059409668066476,-0.2260188154530569,-0.22754044150667926,-0.09136200794180177,-0.07537783614444091,-0.07540980448803562,-0.07569751958038812,-0.07857467050391309,-0.10702649630321544,-0.10734617973916266,-0.18647370372839034,-0.07537783614444091,-0.07560002787960879,-0.07759975349611989,-0.0975970096612308,-0.2953476539606608,-0.2975695713123398,-4304.419510275835,-0.07537783614444091,-8.684066101023822,-86.16226048493824,-860.9442043240825,-8522.676760066732,-8608.763642715525
